Podcast_id,Episode_name,Speaker_id,Text_Sample
1,Comedy Week,5,Well I think that’s because Ron maybe you can speak to this but I feel like a lot of comics that I know are like Well for one thing if they’re going to have guests on their show it’s going to be comics because that’s the only people they relate to socially like the only people that they talk to you on a daily basis or other people at the back of the bar.
1,Comedy Week,11,But also I think there’s a lot of comics who felt the way that I felt when I started The Sound of Young America when I was in college which is you know in till this wave of comedy podcasting and a sort of attendant wave of comedy geek re comedy nursery being serious about comedy like really caring about comedy either as a consumer or as a producer was a really fringy thing. There was no media there was no mass media about comedy and really like you know there’s that scene in Freaks and Geeks where Martin Starr’s character goes into his house he’s a latchkey kid and he sits down on the couch and he’s like eating a peanut butter sandwich by himself and laughing at Garry Shandling hosting them tonight Charlie’s in the background.
1,Comedy Week,12,Oh absolutely most definitely. I had a lot of kind of thing. I had Emily Gordon on and we talked about how this was the one of the only times we were able to actually sit and have a conversation because everybody’s so busy that you have to actually sit and book them for an hour to sit and talk to have these conversations. But I would say the most recent examples I just recorded an episode with Esther privacy and I’d seen her around doing stand up a bunch. I watched her on Crazy Ex-Girlfriend. I’d seen bits of her show but and I just always thought she was funny you I thought she was nice and to this our conversation we just kind of learned so much about each other where we’re like oh we have so much more in common than we ever knew we both. I didn’t know that we were both from Illinois.
1,Comedy Week,12,That I love about color is one of the nicest things you ever told to me when the first time that they did shows like he was like I like you. He’s like can I support you because I tell you I can tell you just love comedy for comedy sake you’re not in love of comedy for what it can get you. And that’s what the conversation I had with Esther by the end of that I was like Oh I love you because I can tell how much you truly love this art form. And I wouldn’t have known that if I hadn’t had that conversation with her.
1,Comedy Week,9,I mean Mike is somebody who who’s interviewed all kinds of creative people for 20 years now on Bullseye which is my NPR show. I think that one of the special things about people in comedy that’s different from musicians or writers or whatever is that this this form of podcasting comes almost natively to them because comics and I’m including you know improv comics sketch comics in this as well are used to the idea of figuring out the world by talking it through and figuring out the world by talking with people that they like and admire. So there’s this value which is as Ron said being entertaining right. Like you have to be able to deliver a laugh to be respected in the comedy community.
1,Comedy Week,12,I don’t look at their audiences as people who were looking for a podcast and then found something and like this is what those were Conan fans. Those were Joe Rogan fans and they heard they had pork as they didn’t know what a podcast even meant. But they knew they like Cone. They knew they liked Joe Rogan but now they’re in the ecosystem now they press that podcast button and so they’re gonna need at some point everyone you know I have my favorite shows I can watch Seinfeld I can watch I Love Lucy and king of the hill every day until I die probably.
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",13,"I really appreciate you making the time. I thought we would start with the beginning of Is This Anything? And in the, I suppose you could call it the introduction or the preface, another book pops up, which is The Last Laugh by Phil Berger, and I would love to just know how that book entered your life?"
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",14,"How did I find that? I really don’t know. But I still have it. I have the copy that I bought wherever I found it. I mean, I was in high school and I did the absolute minimum you could do to survive in high school. I never read anything outside of high school except magazines, car magazines, comic books, and Esquire because I don’t know, in those years, early ’70s, Esquire was really full of character, and about encouraging male boldness and inventiveness in lifestyle and just life in general. They were very sophisticated and it was everything I wanted to be."
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",14,"I wanted to be urban and I wanted to be smart, and smarter than I was. I wanted to have this cool, adventurous life. And they were very encouraging to that. I don’t think there’s anything like that around today, but that was essential. The same with that book, The Last Laugh, it was just like, whatever made men in centuries past become explorers. I don’t know how they became that. I guess I remember reading about explorers clubs, in 17th, 18th century London. I have two sons and a daughter and that’s the thing I really wanted. If I could pass along — the two things I would want to pass along would be ethics and boldness in life. But that doesn’t answer your question of where I got the book. I don’t know where I got it."
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",14,"It’s okay, though. The genesis story is secondary. It’s really the context that you’re providing. And just as a quick side-note, a friend of mine, Cal Fussman, used to write the What I’ve Learned interview series in Esquire —"
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",13,"back when it had that, and maybe still does on some level, that character that you’re describing, that boldness. What was it inside The Last Laugh that grabbed you so much?"
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",14,"So if I look back at my whole life starting about second or third grade, it was all this inexorable march towards this pursuit of the comedy arts. There was nothing else about comedy. Albert Brooks did an album or did an article in Esquire called School For Comedians, and it was a parody — and I had no idea it was a parody. He grew up in L.A. and he was making fun of what comedians might need to learn to be comedians. And it was an early ’70s Esquire article. I had no idea it was a parody. I mean, I was just, “Oh, there’s a school?” I just wanted to learn about this world. The Last Laugh really took you deeply into the world. It is a completely hermetically sealed world that is frankly, unrelated to the rest of the entertainment industry. It’s really unrelated to almost all other creative arts. It is a very sealed ecosystem, the world of comedy, particularly stand-up comedy. I was desperately thirsty for any scrap of data about it."
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",13,"Now you have, much like an Olympic athlete of sorts, with training logs and workouts and so on, you have 45 years of “hacking away,” as it’s put in the book’s description, on yellow notepads. So you’ve preserved all of this. I’d love to speak or to hear you speak, more accurately, a bit about your writing process? And in the preparation that I did for this, I read in The New York Times, and I’m just going to read this short bit."
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",13,"You can fact correct this, if need be, but here’s how it reads. “I still have a writing session every day. It’s another thing that organizes your mind. The coffee goes here. The pad goes here. The notes go here. My writing technique is just: You can’t do anything else. You don’t have to write, but you can’t do anything else.” I would love to hear you elaborate on that, because it actually sounds very similar to what the fiction writer Neil Gaiman has as his first rule of writing as well."
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",13,"Yeah. But what does that look like for you? What do your writing sessions tend to look like if we look back over the last, I don’t know, 10 years, because I’m sure it’s changed over time?"
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",14,"The only thing that’s changed is the coffee, which I didn’t know about coffee in my younger years. I think I discovered coffee after I had kids, and I didn’t have time to have long meals with my friends anymore. But we could meet for coffee. Then I realized, “Boy, this coffee really gets you talking.” And I thought, “Maybe I’ll do a show where you just talk with coffee.” And that’s where that came from, the Comedians in Cars show."
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",14,"But my writing sessions used to be very arduous, very painful, like pushing against the wind in soft, muddy ground with a wheelbarrow full of bricks. And I did it. I had to do it because there’s just, as I mentioned in the book, you either learn to do that or you will die in the ecosystem. I learned that really fast and really young, and that saved my life and made my career, that I grasped the essential principle of survival in comedy really young. That principle is: you learn to be a writer. It’s really the profession of writing, that’s what standup comedy is. However you do it, anybody, you can do it any way you want, but if you don’t learn to do it in some form, you will not survive."
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",13,"When you sit down, is it an empty page? Is it bits and pieces that you’ve noted through the week as observations that you then flesh out? What is actually in front of you when you start?"
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",14,"What’s in front of me is I’m usually about 15 or 20 pages of stuff that’s in various states of development. And then there’s a smaller book of just really, really random things. Like, when you’re on a cell phone call and the call drops, and then you reconnect with the person, they’ll go, “I don’t know what happened there.” As if anyone is expecting them to know anything about the incredibly complex technology of the cell phone, they offer this little, I don’t know if it’s an excuse or an apology. They go, “I don’t know what happened there.” So anyway, so I don’t know. So that’s an example of something in that, my little tiny notebook, that I don’t know what to do with that. But it’s just so stupid to me and funny."
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",14,"So that to me is like an archery target, 50 yards away. Then I take out my bow and my arrow and I go, “Let me see if I can hit that. Let me see if I can create something that I could say to a room full of humans in a nightclub, that will make them see what I see in that.” There’s something stupid and funny about that to me. That’s the very, very beginning. So then I’ll write something about it. It’ll be, if I’m lucky, it’ll be a half a page or a page on a yellow legal pad and I’ll write that. Then in the session the next day, if I get around to it, I will see it again and I will see what I have and what I like and I don’t like. And as any writer can tell you, it’s 95 percent rewrite."
2,"A Comedy Legend’s Systems, Routines, and Methods for Success",14,"So I have two phases. There is the free-play creative phase. Then there is the polish and construction phase of, and I love to spend inordinate really, I mean, it’s not wasteful to me, because that’s just what I like to do, amounts of time refining and perfecting every single word of it until it has this pleasing flow to my ear. Then it becomes something that I can’t wait to say. And then we go from there to the stage with it. From the stage, the audience will then — I imagine, it’s a very scientific thing to me. It’s like, “Okay, here’s my experiment,” and you run the experiment. Then the audience just dumps a bunch of data on you, of, “This is good, this is okay, this is very good, this is terrible.” That goes into my brain from performing it on stage. Then it’s back through the rewrite process and then new ideas will come."
3,“Sleeps With the Fishes” Edition,15,"This ad free podcast is part of your Slate plus membership. I’m Stephen Metcalf and this is the Slate Culture Gabfest Sleeps with the Fishes edition. It’s Wednesday, April 14th, 2021. On today’s show, a cheese ball horror flick popped unexpectedly to the top of the Netflix rankings. We discuss what lies below and all its distinctive fishy aromas. But it’s also an excuse to explore the mysteries of the algorithm. I think we’ll talk a little bit about that and then Warn Stories is a docu series about items of clothing and how much and how deeply really they signify who we are. It’s based on Emily Spivak 2014 book. It’s also on Netflix. And finally, the vault containing all the unreleased prints. Music has at last been opened. We discussed this purported embarrassment of posthumous riches with Slate’s own Carl Wilson. Joining me today is Dan Quayle. Dan is a longtime editor and writer at Slate. He’s also the author of How to Be a Family and the co-author of The World Only Spins Forward. Dan, hey, welcome back to the podcast. Hey, Steve. And of course, Alegra. Frank rejoins us. She’s senior editor at Slate Alegra. Hey."
3,“Sleeps With the Fishes” Edition,15,"All right. What lies below? It checks all the boxes. There’s a remote house in the woods, a tense but loving mother daughter relationship, a creepy man who interloping on their lives. This is a very silly but I found weirdly engrossing schlock horror movie with maybe some adult overtones. I thought a classic or I think everyone thought it was just a classic Netflix throwaway. And thanks to the weirdness known as the algorithm that hit the top of the most watch list and of course, that builds on itself, more people watch because it’s there. And suddenly the thing is kind of a minor phenomenon, like a lot of old horror movies. I don’t know if I can fully classify this as alter, but. But but it aspires, I think, to be that. And it builds on some of the morbid features of ordinary life. In this instance, your mom gets a hot boyfriend and she can’t see through his bullshit."
3,“Sleeps With the Fishes” Edition,15,"But you do. You being Libbey, the protagonist of the movie, whose age is never specified, I think in order to keep some of the movies genuine creepiness at bay, the new boyfriend is John, a hunk to end all hunks, but also something of a science nerd. And as the plot unfolds, we discover he’s LECG and possibly some kind of Murman. Libby must somehow rescue her totally besotted mom from this undersea hottie. The movie’s written and directed by Improbably, is actually written and directed by somebody. Braiden are Dumela. Let’s listen to a clip. And just to set it up a little bit in the clip we’re about to hear, Libby, the daughter wakes up in the middle of the night only to discover her mom’s boyfriend acting very strangely."
3,“Sleeps With the Fishes” Edition,16,"I’m I’m pretty dry, slippery. I should have mentioned this earlier. And I’m really sorry. I suffer from somnambulism. It’s sleepwalking. I’m really sorry if I scared you. I feel like everything that I have done since you got here has been an absolute catastrophe. I have this way of. I just fuck everything up except for my research. It’s the one time that I like I work. Does that make sense? Please come back inside. I got to keep one of you healthy like"
3,“Sleeps With the Fishes” Edition,17,"on? Yes. So this film, because it is worthy of the title of cinema, is so it appeared on Netflix last Thursday. So about a week ago and already had settled into like the top ten trending list, which is Netflix is like a little marquee of the things you probably should be watching as they do declare themselves. And in my time, explain. I was just trying to understand why such a film would appear there, not just from me, the economic promotional standpoint, but like what is the appeal to the general audience? And it is really just that this is an incredibly, amazingly dumb or like sexy horror fish movie that is just so weirdly enjoyable to watch in how profound its stupidity is. It’s like really, you know, it’s brief. It’s like 90 minutes. It’s very sexually tense. There’s a lot of hot white people in it doing hot white people things. And it is it is just an absolute joy to watch for about 45 to 90 minutes. I would love to hear what you guys think. As someone who just was having a blast laughing at the terrible writing and the nonsense characters and the overt and disturbing sexual tension I want to hear with the men in the room. I think,"
3,“Sleeps With the Fishes” Edition,18,"What his I mean, he is a sight to behold. I’m fascinated by this notion that that this is a pure, enjoyable trash watch, in part because I had always viewed that as a sort of exclusively Gen X phenomenon, like this idea that you would willingly enjoy cheesy schlocky crap with your friends while acknowledging how bad it is. It always seemed to me to be something that Gen X had invented. And so I’m pleased to see it spanning the new generation of people who are rocketing things to the top of the Netflix top 10 list. I read an interview with Braiden ah Daimler writer, director of What Lies Beneath, who’s very proud of what has happened to his movie and very proud that it has struck a chord. And Entertainment Weekly asked him, you know, what were your goals for this movie?"
3,“Sleeps With the Fishes” Edition,18,"And he said, honestly, I just wanted it to get it out of Netflix and get it into the top ten and be part of the conversation. And the idea that that that is that’s a filmmaking goal is fascinating to me. And it does suggest, as Alegra notes, that the movie is made to fulfill a very specific, essentially algorithmic purpose. It’s meant to touch in its synopsis and in its still image of this gentleman rising from the sea, his 12 pack fully engorged to appeal to a certain kind of viewer at ten forty five at night. And it works perfectly. It’s it’s a movie, Haselberger says, that is bad, yet enjoyable. That flies by it. It’s, it’s great for forty five of it’s ninety minutes and those forty five minutes can only take thirty minutes if you watch it at one point twenty five speed. This is the first thing I’ve ever been so happy to watch. At one point to five speed"
3,“Sleeps With the Fishes” Edition,15,"I say I agree with every word of that. I will say that I watched it at regular speed, which made me wonder if I had accidentally clicked on point seventy five speed. Right. But I. But damn, the thing that you said, this just strikes me as totally uncanny because it explains my experience of it, which was I felt like I was back in the nineties somehow and exactly. Watching single white female or the crush or any of these kind of good, bad or bad good movies that came out around them that just had sort of all of the rhythmic comforts of genre like they set up. You know, they knew exactly how to set up a familiar set of expectations and then and then deliver on them. And I basically thought this movie did it. It’s it’s it’s obviously it’s terrible. I mean, it’s it’s but it’s just it’s deliciously terrible. There are some. Things about it cinematically that I’ll say that I actually did kind of admire, which is you have a little cabin in the woods, but he did a good job with the camera of making it seem sort of Gothic and its hallways feel sort of elongated and as if it were both tiny and claustrophobic and yet a place with the recesses that contained horrible mysteries, which, you know, it doesn’t just happen. Right. You don’t just point a camera and suddenly that, you know, feeling enters the view."
3,“Sleeps With the Fishes” Edition,17,"I love the point you just made of, you know, the having this single man, especially attractive man like his main John is his name, the creepy, sexy, buff fish man. He you know, he infiltrates this relationship between mother and daughter that is so close just out of nowhere. And I found that to be I mean, part of the enjoyment, because that is something I can find personally relatable. As you know, a young woman who does have a single mom or, you know, divorced parents, thankfully, I never had to go through that because my mother and I share the belief that men are just awful. So we never had men coming into the house."
3,“Sleeps With the Fishes” Edition,17,"No, God, I can’t even imagine my mother ever speaking to anyone like John in any capacity. But, you know, just that fear, though, of having you know, we have this safe relationship and having someone, you know, intrude upon that is quite horrifying."
3,“Sleeps With the Fishes” Edition,18,"Lots of minutes of very moaning. And then there’s one great scene of them having sex and the fish guy suddenly having weird alien skin while they’re banging. But I have this hypothesis with this movie that one reason that things hit the Netflix top 10 is that Americans in the year 2021 are desperate for soft core, that Hollywood has essentially abandoned sex as a storytelling device. Like all those movies you cite, Steve, from the 90s, single white female and the crushin and that and every movie of their ilk, not to mention the sort of straight to cable Skinemax movies of yore all used, you know, long, slow, soft scenes as a narrative device, not only because they attracted audiences, but because directors were interested in them and because they were cheap and filled up a lot of screen time. But that stuff isn’t it’s very rare that you see that in any kind of Hollywood movie anymore."
3,“Sleeps With the Fishes” Edition,18,"And on the other side of the spectrum, hardcore is everywhere. It’s all over the Internet and seemingly inescapable. And it seems to me that there’s like some middle ground that Netflix or some other streaming network could very enjoyably exploit. But this movie didn’t do it. And I wonder if even the prompt, like the the faintest hope of soft core, as evidenced in the promotional shot of John coming out of the water, a glistening is all it takes to get people to click on and watch a movie and then watch it at one point to five speed, just hoping at some point they’re going to get like four minutes of dimly lit Vaseline lensed."
3,“Sleeps With the Fishes” Edition,17,"facts. I think that’s a really interesting point. And it’s something I’ve been thinking about a lot, too, because there’s this one as someone who’s been paying a lot of attention to that top 10 lists on Netflix, the thing that’s been at the top of the list for like almost a month now is this show called Who Killed Sarah, which is just, you know, a really similarly stupid kind of thriller. You know, it’s about a young woman, college girl has died and who has killed her and the image like that again. Right. And the picture the thumbnail is just the girl, I think, Sarah, in a bikini like hair wet. And then sometimes it’s of the shirtless, sexy guy who may or may not have killed her or whatever. And I think probably its appeal to people who are clicking on it. And I doubt actually watching through it because I tried and it’s just awful is that it does have this promise of some lust, you know, like maybe outright sex, but mostly lust, like there is this sort of sexual tension to indulge in, which has become quite attractive to the home streamer again."
3,“Sleeps With the Fishes” Edition,15,"damn it, I was it I was about to make that joke. I got through this segment without calling it What Lies Beneath. It’s another Anselmi genre movie but that I kind of love. But anyway, it’s on Netflix. Maybe check it out, maybe not. But if you do, we’d love to hear what you thought of it. All right. Moving on. All right, before we go any further, now is the moment in the program where we typically talk business, I usually throw to Dana. Alas, she’s not here, so I’ll just throw to myself in Slate. Plus, today, we’re going to talk about the intergenerational transmission of musical taste, which is a subject near and dear to my heart, my kids. And for my musical taste. I tried to form theirs. It’s both a love fest and a war zone. But I think it’s just it’s a perennial question. How do parents tastes influence what kids listen to and then what kids listen to as adults? And how does that get passed on or not passed on? So anyway, Slate plus members can look forward to hearing that segment later in the show. If you’re not a Slate plus member, however, I would urge you to sign up today at Slate Dotcom Culture. Plus, I can honestly say that there is something freeform and very fun about the plus segments, that they have their own character."
